,lane,x,y,yaw,width
357,1,-456.9002380371094,76.40536499023438,472.2113342285156,3.5
358,-1,-453.2838134765625,76.81892395019531,292.72723388671875,3.5
359,1,-456.51202392578125,75.46672058105469,472.72723388671875,3.5
360,-1,-452.8994445800781,75.912841796875,293.2431640625,3.5
361,1,-456.1153869628906,74.5316162109375,473.2431640625,3.5
362,-1,-452.5062561035156,75.0072021484375,-66.34134674072266,3.5
363,1,-455.7120666503906,73.60269165039062,113.65865325927734,3.5
364,-1,-452.1065673828125,74.10276794433594,-65.97506713867188,3.5
365,1,-455.3033447265625,72.67779541015625,114.02493286132812,3.5
366,-1,-451.70111083984375,73.2009048461914,-65.60879516601562,3.5
367,1,-454.88873291015625,71.75553131103516,114.39120483398438,3.5
368,-1,-451.2898864746094,72.30166625976562,-65.24250793457031,3.5
369,1,-454.4681701660156,70.8359375,114.75749206542969,3.5
370,-1,-450.8728942871094,71.40505981445312,-64.87623596191406,3.5
371,1,-454.0417785644531,69.91905212402344,115.12376403808594,3.5
372,-1,-450.45025634765625,70.51114654541016,-64.50994873046875,3.5
373,1,-453.60955810546875,69.0049057006836,115.49005126953125,3.5
374,-1,-450.0218505859375,69.61995697021484,-64.1436767578125,3.5
375,1,-453.17144775390625,68.09354400634766,115.8563232421875,3.5
376,-1,-449.5877685546875,68.73151397705078,-63.77739334106445,3.5
377,1,-452.7275390625,67.18500518798828,116.22261047363281,3.5
378,-1,-449.1480407714844,67.84586334228516,-63.41111755371094,3.5
379,1,-452.2778625488281,66.2793197631836,116.58888244628906,3.5
380,-1,-448.70263671875,66.96305084228516,-63.04484176635742,3.5
381,1,-451.8223876953125,65.37651824951172,116.95515441894531,3.5
382,-1,-448.2515563964844,66.08309936523438,-62.678558349609375,3.5
383,1,-451.3611145019531,64.47666931152344,117.32144165039062,3.5
384,-1,-447.794921875,65.20604705810547,-62.31228256225586,3.5
385,1,-450.8941650390625,63.57976531982422,117.68771362304688,3.5
386,-1,-447.33270263671875,64.3319320678711,-61.94600296020508,3.5
387,1,-450.42144775390625,62.68587112426758,118.05400085449219,3.5
388,-1,-446.8648376464844,63.46080017089844,-61.57972717285156,3.5
389,1,-449.9430236816406,61.79502868652344,118.42027282714844,3.5
390,-1,-446.3914489746094,62.5926628112793,-61.213443756103516,3.5
391,1,-449.4588928222656,60.90724563598633,118.78656005859375,3.5
392,-1,-445.91253662109375,61.72758102416992,-60.84716796875,3.5
393,1,-448.96917724609375,60.022586822509766,119.15283203125,3.5
394,-1,-445.4281005859375,60.86557388305664,-60.480892181396484,3.5
395,1,-448.4737548828125,59.14107894897461,119.51910400390625,3.5
396,-1,-444.9381408691406,60.00667953491211,-60.11460876464844,3.5
397,1,-447.9727478027344,58.26274490356445,119.88539123535156,3.5
398,-1,-444.4427185058594,59.150936126708984,-59.74833297729492,3.5
399,1,-447.4660949707031,57.387638092041016,120.25166320800781,3.5
400,-1,-443.9418029785156,58.29837417602539,-59.382049560546875,3.5
401,1,-446.9538269042969,56.51578903198242,120.61795043945312,3.5
402,-1,-443.43548583984375,57.44903564453125,-59.01577377319336,3.5
403,1,-446.43609619140625,55.64723205566406,120.98422241210938,3.5
404,-1,-442.9237365722656,56.60295104980469,-58.64949417114258,3.5
405,1,-445.9127502441406,54.78199768066406,121.35050964355469,3.5
406,-1,-442.4065856933594,55.76015090942383,-58.28321838378906,3.5
407,1,-445.3838806152344,53.92013168334961,121.71678161621094,3.5
408,-1,-441.88409423828125,54.92068099975586,-57.91694259643555,3.5
409,1,-444.84954833984375,53.06166458129883,122.08305358886719,3.5
410,-1,-441.3561706542969,54.08456802368164,-57.5506591796875,3.5
411,1,-444.3097229003906,52.20663070678711,122.4493408203125,3.5
412,-1,-440.8229675292969,53.2518424987793,-57.18437957763672,3.5
413,1,-443.7644348144531,51.35506057739258,122.81562042236328,3.5
414,-1,-440.2844543457031,52.42253875732422,-56.81809997558594,3.5
415,1,-443.2137145996094,50.506996154785156,123.18190002441406,3.5
